districtid,timeid,dose1,dose2
RJ_Jodhpur,6,283672.0,122878.0
RJ_Jodhpur,7,342993.0,248116.0
RJ_Karauli,1,10302.0,318.0
RJ_Karauli,2,38733.0,7053.0
RJ_Karauli,3,149566.0,13600.0
RJ_Karauli,4,42474.0,25728.0
RJ_Karauli,5,73446.0,3265.0
RJ_Karauli,6,131920.0,33260.0
RJ_Karauli,7,144675.0,59474.0
RJ_Kota,1,24366.0,130.0
RJ_Kota,2,38952.0,17147.0
RJ_Kota,3,245718.0,21781.0
RJ_Kota,4,111103.0,51862.0
RJ_Kota,5,146025.0,6620.0
RJ_Kota,6,114815.0,56201.0
RJ_Kota,7,213143.0,171566.0
RJ_Nagaur,1,25075.0,299.0
RJ_Nagaur,2,120629.0,20435.0
RJ_Nagaur,3,458201.0,57813.0
RJ_Nagaur,4,105368.0,122998.0
RJ_Nagaur,5,148045.0,10174.0
RJ_Nagaur,6,252866.0,105769.0
RJ_Nagaur,7,262185.0,240560.0
RJ_Pali,1,17085.0,244.0
RJ_Pali,2,51883.0,12061.0
RJ_Pali,3,190841.0,24043.0
RJ_Pali,4,102868.0,57014.0
RJ_Pali,5,105441.0,8147.0
RJ_Pali,6,175076.0,38321.0
RJ_Pali,7,159091.0,118581.0
RJ_Pratapgarh,1,7419.0,0.0
RJ_Pratapgarh,2,18552.0,4895.0
RJ_Pratapgarh,3,50555.0,8840.0
RJ_Pratapgarh,4,29943.0,13280.0
RJ_Pratapgarh,5,103969.0,3816.0
RJ_Pratapgarh,6,67401.0,10165.0
RJ_Pratapgarh,7,105076.0,38266.0
RJ_Rajsamand,1,12092.0,0.0
RJ_Rajsamand,2,31930.0,9676.0
RJ_Rajsamand,3,124539.0,17547.0
RJ_Rajsamand,4,39596.0,31219.0
RJ_Rajsamand,5,65488.0,2877.0
RJ_Rajsamand,6,94229.0,15377.0
RJ_Rajsamand,7,112353.0,38237.0
RJ_Sawai Madhopur,1,10036.0,348.0
RJ_Sawai Madhopur,2,29508.0,7114.0
RJ_Sawai Madhopur,3,114987.0,15080.0
RJ_Sawai Madhopur,4,45389.0,27280.0
RJ_Sawai Madhopur,5,88293.0,5414.0
RJ_Sawai Madhopur,6,127047.0,23302.0
RJ_Sawai Madhopur,7,127590.0,62140.0
RJ_Sikar,1,16730.0,209.0
RJ_Sikar,2,75370.0,12682.0
RJ_Sikar,3,242831.0,14499.0
RJ_Sikar,4,138882.0,68784.0
RJ_Sikar,5,186255.0,13730.0
RJ_Sikar,6,243466.0,102970.0
RJ_Sikar,7,276043.0,231800.0
RJ_Sirohi,1,7427.0,283.0
RJ_Sirohi,2,22896.0,5368.0
RJ_Sirohi,3,111673.0,5879.0
RJ_Sirohi,4,25997.0,23224.0
RJ_Sirohi,5,63182.0,5850.0
RJ_Sirohi,6,93619.0,41053.0
RJ_Sirohi,7,104786.0,60109.0
RJ_Tonk,1,12872.0,248.0
RJ_Tonk,2,30737.0,8858.0
RJ_Tonk,3,98997.0,12156.0
RJ_Tonk,4,52256.0,21407.0
RJ_Tonk,5,106636.0,13896.0
RJ_Tonk,6,161438.0,38305.0
RJ_Tonk,7,155150.0,74198.0
RJ_Udaipur,1,40661.0,54.0
RJ_Udaipur,2,59197.0,27708.0
RJ_Udaipur,3,285013.0,36206.0
RJ_Udaipur,4,104545.0,57992.0
RJ_Udaipur,5,246475.0,21315.0
RJ_Udaipur,6,203796.0,86634.0
RJ_Udaipur,7,259076.0,140472.0
SK_South Sikkim,1,1324.0,0.0
SK_South Sikkim,2,11235.0,1283.0
SK_South Sikkim,3,21747.0,1607.0
SK_South Sikkim,4,5390.0,11877.0
SK_South Sikkim,5,17670.0,51.0
SK_South Sikkim,6,52417.0,18383.0
SK_South Sikkim,7,7020.0,3548.0
SK_West Sikkim,1,1524.0,0.0
SK_West Sikkim,2,5919.0,1344.0
SK_West Sikkim,3,18008.0,3219.0
SK_West Sikkim,4,11032.0,8186.0
SK_West Sikkim,5,11184.0,25.0
SK_West Sikkim,6,50229.0,13049.0
SK_West Sikkim,7,3690.0,6926.0
TG_Hyderabad,1,52853.0,761.0
TG_Hyderabad,2,57432.0,40456.0
TG_Hyderabad,3,310390.0,35285.0
TG_Hyderabad,4,243820.0,164963.0
TG_Hyderabad,5,794943.0,44360.0
TG_Hyderabad,6,902200.0,206678.0
TG_Hyderabad,7,203487.0,413806.0
TG_Jagtial,1,4556.0,359.0
TG_Jagtial,2,4637.0,5332.0
TG_Jagtial,3,37329.0,1958.0
TG_Jagtial,4,77274.0,16505.0
TG_Jagtial,5,28168.0,8605.0
TG_Jagtial,6,49858.0,10044.0
TG_Jagtial,7,12017.0,50561.0
TG_Jangaon,1,1325.0,217.0
TG_Jangaon,2,3153.0,1993.0
TG_Jangaon,3,17276.0,1633.0
TG_Jangaon,4,33847.0,11230.0
TG_Jangaon,5,7448.0,4088.0
TG_Jangaon,6,34175.0,5755.0
TG_Jangaon,7,7569.0,18646.0
TG_Jayashankar Bhupalapally,1,1351.0,175.0
TG_Jayashankar Bhupalapally,2,1634.0,1862.0
TG_Jayashankar Bhupalapally,3,13280.0,373.0
TG_Jayashankar Bhupalapally,4,57442.0,5297.0
TG_Jayashankar Bhupalapally,5,12668.0,9735.0
TG_Jayashankar Bhupalapally,6,25999.0,2017.0
TG_Jayashankar Bhupalapally,7,27466.0,22641.0
TG_Jogulamba Gadwal,1,2317.0,224.0
TG_Jogulamba Gadwal,2,1932.0,2065.0
TG_Jogulamba Gadwal,3,19878.0,329.0
TG_Jogulamba Gadwal,4,26191.0,6639.0
TG_Jogulamba Gadwal,5,8677.0,874.0
TG_Jogulamba Gadwal,6,13171.0,5262.0
TG_Jogulamba Gadwal,7,9859.0,11058.0
TG_Kamareddy,1,4066.0,338.0
TG_Kamareddy,2,8320.0,4695.0
TG_Kamareddy,3,72834.0,3147.0
TG_Kamareddy,4,57809.0,24776.0
TG_Kamareddy,5,17917.0,5527.0
TG_Kamareddy,6,50902.0,22076.0
TG_Kamareddy,7,11032.0,32312.0
TG_Karimnagar,1,8760.0,351.0
TG_Karimnagar,2,7643.0,7786.0
TG_Karimnagar,3,44418.0,1823.0
TG_Karimnagar,4,130486.0,19281.0
TG_Karimnagar,5,45825.0,6934.0
TG_Karimnagar,6,95488.0,9586.0
TG_Karimnagar,7,66528.0,118099.0
TG_Khammam,1,8689.0,509.0
TG_Khammam,2,7326.0,7787.0
TG_Khammam,3,43715.0,5120.0
TG_Khammam,4,58131.0,26848.0
TG_Khammam,5,53299.0,9000.0
TG_Khammam,6,152084.0,9251.0
TG_Khammam,7,99353.0,46784.0
TG_Komaram Bheem,1,2305.0,286.0
TG_Komaram Bheem,2,1954.0,2450.0
TG_Komaram Bheem,3,14648.0,423.0
TG_Komaram Bheem,4,22992.0,3097.0
TG_Komaram Bheem,5,7406.0,3130.0
TG_Komaram Bheem,6,16400.0,6318.0
TG_Komaram Bheem,7,5059.0,7594.0
TG_Mahabubabad,1,3945.0,467.0
TG_Mahabubabad,2,4728.0,5515.0
TG_Mahabubabad,3,28061.0,1762.0
TG_Mahabubabad,4,54325.0,14923.0
TG_Mahabubabad,5,10068.0,7360.0
TG_Mahabubabad,6,75836.0,7032.0
TG_Mahabubabad,7,10000.0,28993.0
TG_Mahabubnagar,1,5907.0,550.0
TG_Mahabubnagar,2,3929.0,5596.0
TG_Mahabubnagar,3,37429.0,1540.0
TG_Mahabubnagar,4,46127.0,13087.0
TG_Mahabubnagar,5,14655.0,4902.0
TG_Mahabubnagar,6,42775.0,14284.0
TG_Mahabubnagar,7,12094.0,24111.0
TG_Mancherial,1,4189.0,345.0
TG_Mancherial,2,3168.0,4468.0
TG_Mancherial,3,23507.0,1708.0
TG_Mancherial,4,51379.0,7791.0
TG_Mancherial,5,31155.0,1785.0
TG_Mancherial,6,62506.0,12861.0
TG_Mancherial,7,35692.0,35759.0
TG_Medak,1,2060.0,118.0
TG_Medak,2,3018.0,2718.0
TG_Medak,3,34440.0,1158.0
TG_Medak,4,63584.0,12175.0
TG_Medak,5,15511.0,4309.0
TG_Medak,6,45349.0,10517.0
TG_Medak,7,12191.0,26557.0
TG_Medchal Malkajgiri,1,11735.0,683.0
TG_Medchal Malkajgiri,2,30203.0,8879.0
TG_Medchal Malkajgiri,3,194674.0,10973.0
TG_Medchal Malkajgiri,4,144468.0,100268.0
TG_Medchal Malkajgiri,5,323516.0,25893.0
TG_Medchal Malkajgiri,6,668534.0,120470.0
TG_Medchal Malkajgiri,7,202047.0,267505.0
TG_Mulugu,1,1541.0,144.0
TG_Mulugu,2,1357.0,1754.0
TG_Mulugu,3,9138.0,488.0
TG_Mulugu,4,40666.0,2377.0
TG_Mulugu,5,5043.0,7106.0
TG_Mulugu,6,22464.0,1959.0
TG_Mulugu,7,15369.0,15762.0
TG_Nagarkurnool,1,3094.0,229.0
TG_Nagarkurnool,2,2738.0,2868.0
TG_Nagarkurnool,3,30615.0,1297.0
TG_Nagarkurnool,4,55678.0,12415.0
TG_Nagarkurnool,5,11793.0,1320.0
TG_Nagarkurnool,6,31081.0,9647.0
TG_Nagarkurnool,7,10028.0,25411.0
TG_Nalgonda,1,6783.0,521.0
TG_Nalgonda,2,5367.0,6127.0
TG_Nalgonda,3,34886.0,2475.0
TG_Nalgonda,4,71498.0,19695.0
TG_Nalgonda,5,39655.0,1962.0
TG_Nalgonda,6,112888.0,14136.0
TG_Nalgonda,7,67784.0,35939.0
TG_Narayanpet,1,1665.0,206.0
TG_Narayanpet,2,1268.0,1464.0
TG_Narayanpet,3,10929.0,322.0
TG_Narayanpet,4,17450.0,4683.0
TG_Narayanpet,5,5996.0,1458.0
TG_Narayanpet,6,14732.0,2785.0
TG_Narayanpet,7,10428.0,6067.0
TG_Nirmal,1,3622.0,174.0
TG_Nirmal,2,3087.0,2932.0
TG_Nirmal,3,44964.0,1715.0
TG_Nirmal,4,71341.0,12814.0
TG_Nirmal,5,10396.0,5645.0
TG_Nirmal,6,25856.0,13709.0
TG_Nirmal,7,8721.0,44548.0
TG_Nizamabad,1,9564.0,346.0
TG_Nizamabad,2,6987.0,7627.0
TG_Nizamabad,3,58021.0,2528.0
TG_Nizamabad,4,76977.0,21480.0
TG_Nizamabad,5,37962.0,3079.0
TG_Nizamabad,6,89329.0,27033.0
TG_Nizamabad,7,30301.0,56305.0
TG_Peddapalli,1,2726.0,194.0
TG_Peddapalli,2,2747.0,2937.0
TG_Peddapalli,3,22475.0,2073.0
TG_Peddapalli,4,72286.0,13271.0
TG_Peddapalli,5,45771.0,5073.0
TG_Peddapalli,6,88471.0,4859.0
TG_Peddapalli,7,49106.0,47657.0
TG_Rajanna Sircilla,1,1807.0,125.0
TG_Rajanna Sircilla,2,1220.0,1800.0
TG_Rajanna Sircilla,3,16932.0,382.0
TG_Rajanna Sircilla,4,84839.0,6224.0
TG_Rajanna Sircilla,5,11420.0,5042.0
TG_Rajanna Sircilla,6,32001.0,4455.0
TG_Rajanna Sircilla,7,7519.0,50732.0
TG_Ranga Reddy,1,25431.0,486.0
TG_Ranga Reddy,2,30419.0,19414.0
TG_Ranga Reddy,3,183313.0,15348.0
TG_Ranga Reddy,4,110224.0,72344.0
TG_Ranga Reddy,5,479125.0,20262.0
TG_Ranga Reddy,6,608462.0,154174.0
TG_Ranga Reddy,7,191137.0,256165.0
TG_Sangareddy,1,5414.0,444.0
TG_Sangareddy,2,6441.0,4342.0
TG_Sangareddy,3,54367.0,3773.0
TG_Sangareddy,4,66355.0,21314.0
TG_Sangareddy,5,67434.0,9614.0
TG_Sangareddy,6,116625.0,19293.0
TG_Sangareddy,7,38931.0,58059.0
TG_Siddipet,1,6083.0,539.0
TG_Siddipet,2,5581.0,5886.0
TG_Siddipet,3,52153.0,2086.0
TG_Siddipet,4,136144.0,12904.0
TG_Siddipet,5,30720.0,16501.0
TG_Siddipet,6,53468.0,8363.0
TG_Siddipet,7,17196.0,72498.0
TG_Suryapet,1,3125.0,256.0
TG_Suryapet,2,7266.0,2918.0
TG_Suryapet,3,41879.0,2547.0
TG_Suryapet,4,70467.0,20488.0
TG_Suryapet,5,26534.0,6156.0
TG_Suryapet,6,65018.0,12441.0
TG_Suryapet,7,40688.0,34166.0
TG_Vikarabad,1,2649.0,162.0
TG_Vikarabad,2,3510.0,3703.0
TG_Vikarabad,3,21132.0,1539.0
TG_Vikarabad,4,33909.0,9806.0
TG_Vikarabad,5,14084.0,741.0
TG_Vikarabad,6,34679.0,7477.0
TG_Vikarabad,7,11821.0,17933.0
TG_Wanaparthy,1,2198.0,263.0
TG_Wanaparthy,2,1793.0,2440.0
TG_Wanaparthy,3,15361.0,545.0
TG_Wanaparthy,4,30861.0,8303.0
TG_Wanaparthy,5,9563.0,931.0
TG_Wanaparthy,6,23469.0,5803.0
TG_Wanaparthy,7,7832.0,15732.0
TG_Warangal Rural,1,2514.0,278.0
TG_Warangal Rural,2,2038.0,2781.0
TG_Warangal Rural,3,9479.0,752.0
TG_Warangal Rural,4,38725.0,5754.0
TG_Warangal Rural,5,15135.0,3220.0
TG_Warangal Rural,6,47011.0,4080.0
TG_Warangal Rural,7,27221.0,17608.0
TG_Warangal Urban,1,11360.0,573.0
TG_Warangal Urban,2,10902.0,9244.0
TG_Warangal Urban,3,55191.0,5076.0
TG_Warangal Urban,4,94415.0,31701.0
TG_Warangal Urban,5,128802.0,16684.0
TG_Warangal Urban,6,131097.0,24277.0
TG_Warangal Urban,7,53079.0,51064.0
TG_Yadadri Bhuvanagiri,1,2475.0,158.0
TG_Yadadri Bhuvanagiri,2,3052.0,2347.0
TG_Yadadri Bhuvanagiri,3,56530.0,1276.0
TG_Yadadri Bhuvanagiri,4,101160.0,10398.0
TG_Yadadri Bhuvanagiri,5,28106.0,33030.0
TG_Yadadri Bhuvanagiri,6,46203.0,15687.0
TG_Yadadri Bhuvanagiri,7,13713.0,64197.0
TN_Chennai,1,28637.0,170.0
TN_Chennai,2,182288.0,18843.0
TN_Chennai,3,671850.0,85971.0
TN_Chennai,4,304673.0,416757.0
TN_Chennai,5,671498.0,67276.0
TN_Chennai,6,709598.0,259739.0
TN_Chennai,7,624309.0,342573.0
TN_Coimbatore,1,8263.0,14.0
TN_Coimbatore,2,57086.0,7663.0
TN_Coimbatore,3,191306.0,23341.0
TN_Coimbatore,4,104326.0,79883.0
TN_Coimbatore,5,250163.0,21852.0
TN_Coimbatore,6,467318.0,72277.0
TN_Coimbatore,7,480387.0,162442.0
TN_Cuddalore,1,3260.0,19.0
TN_Cuddalore,2,22492.0,2041.0
TN_Cuddalore,3,63749.0,7137.0
TN_Cuddalore,4,40012.0,36568.0
TN_Cuddalore,5,80677.0,9125.0
TN_Cuddalore,6,176131.0,21376.0
TN_Cuddalore,7,193485.0,38637.0
TN_Dharmapuri,1,6047.0,27.0
TN_Dharmapuri,2,19391.0,3479.0
TN_Dharmapuri,3,28770.0,4173.0
TN_Dharmapuri,4,24565.0,17783.0
TN_Dharmapuri,5,63229.0,3502.0
TN_Dharmapuri,6,132727.0,14820.0
TN_Dharmapuri,7,145297.0,24865.0
TN_Dindigul,1,5472.0,69.0
TN_Dindigul,2,25051.0,3276.0
TN_Dindigul,3,51716.0,7986.0
TN_Dindigul,4,38808.0,31208.0
TN_Dindigul,5,85666.0,7686.0
TN_Dindigul,6,170910.0,19707.0
TN_Dindigul,7,195745.0,43070.0
TN_Erode,1,4572.0,51.0
TN_Erode,2,16498.0,1768.0
TN_Erode,3,63647.0,7047.0
TN_Erode,4,41404.0,34527.0
TN_Erode,5,106576.0,6236.0
TN_Erode,6,244234.0,26427.0
TN_Erode,7,241460.0,53117.0
TN_Kallakurichi,1,3056.0,12.0
TN_Kallakurichi,2,10438.0,1552.0
TN_Kallakurichi,3,23333.0,3840.0
TN_Kallakurichi,4,15686.0,11678.0
TN_Kallakurichi,5,51965.0,2168.0
TN_Kallakurichi,6,105848.0,10063.0
TN_Kallakurichi,7,106419.0,16153.0
TN_Kancheepuram,1,3656.0,17.0
TN_Kancheepuram,2,10521.0,2456.0
TN_Kancheepuram,3,25584.0,4109.0
TN_Kancheepuram,4,20098.0,13692.0
TN_Kancheepuram,5,69363.0,3255.0
TN_Kancheepuram,6,85287.0,8471.0
TN_Kancheepuram,7,92306.0,14858.0
TN_Kanyakumari,1,3417.0,22.0
TN_Kanyakumari,2,18485.0,2406.0
TN_Kanyakumari,3,51732.0,7056.0
TN_Kanyakumari,4,25067.0,29838.0
TN_Kanyakumari,5,91234.0,5770.0
TN_Kanyakumari,6,158476.0,25760.0
TN_Kanyakumari,7,202496.0,45507.0
TN_Karur,1,4130.0,30.0
TN_Karur,2,9706.0,2345.0
TN_Karur,3,25573.0,3661.0
TN_Karur,4,16147.0,14277.0
TN_Karur,5,61175.0,2667.0
TN_Karur,6,97279.0,12073.0
TN_Karur,7,95419.0,19032.0
TN_Krishnagiri,1,7238.0,8.0
TN_Krishnagiri,2,33104.0,4263.0
TN_Krishnagiri,3,49931.0,6426.0
TN_Krishnagiri,4,30773.0,27256.0
TN_Krishnagiri,5,104564.0,7098.0
TN_Krishnagiri,6,186600.0,21975.0
TN_Krishnagiri,7,185587.0,41489.0
TN_Madurai,1,10174.0,72.0
TN_Madurai,2,35731.0,5298.0
TN_Madurai,3,100181.0,15665.0
TN_Madurai,4,52915.0,55219.0
TN_Madurai,5,152099.0,10210.0
TN_Madurai,6,221479.0,46049.0
TN_Madurai,7,215623.0,56327.0
TN_Nagapattinam,1,1595.0,7.0
TN_Nagapattinam,2,12440.0,903.0
TN_Nagapattinam,3,20041.0,3773.0
TN_Nagapattinam,4,15538.0,15893.0
TN_Nagapattinam,5,71142.0,2104.0
TN_Nagapattinam,6,136604.0,11177.0
TN_Nagapattinam,7,142429.0,25139.0
TN_Namakkal,1,4648.0,51.0
TN_Namakkal,2,27620.0,2426.0
TN_Namakkal,3,65384.0,5597.0
TN_Namakkal,4,34348.0,38472.0
TN_Namakkal,5,85474.0,8477.0
TN_Namakkal,6,156302.0,21714.0
TN_Namakkal,7,170085.0,41404.0
TN_Nilgiris,1,4555.0,2.0
TN_Nilgiris,2,21631.0,3052.0
TN_Nilgiris,3,58397.0,8030.0
TN_Nilgiris,4,39345.0,33942.0
TN_Nilgiris,5,46657.0,5814.0
TN_Nilgiris,6,112352.0,13365.0
TN_Nilgiris,7,109375.0,39003.0
TN_Perambalur,1,2380.0,2.0
TN_Perambalur,2,8023.0,1616.0
TN_Perambalur,3,12851.0,1737.0
TN_Perambalur,4,8006.0,6774.0
TN_Perambalur,5,28756.0,1234.0
TN_Perambalur,6,63495.0,7485.0
TN_Perambalur,7,50178.0,12423.0
TN_Pudukkottai,1,3010.0,33.0
TN_Pudukkottai,2,11950.0,1663.0
TN_Pudukkottai,3,36680.0,3511.0
TN_Pudukkottai,4,26303.0,18829.0
TN_Pudukkottai,5,69026.0,3280.0
TN_Pudukkottai,6,128825.0,14160.0
TN_Pudukkottai,7,161713.0,23102.0
TN_Ramanathapuram,1,3435.0,37.0
TN_Ramanathapuram,2,9776.0,2204.0
TN_Ramanathapuram,3,27768.0,4369.0
TN_Ramanathapuram,4,25313.0,11830.0
TN_Ramanathapuram,5,58126.0,2924.0
TN_Ramanathapuram,6,136160.0,18519.0
TN_Ramanathapuram,7,135214.0,24045.0
TN_Ranipet,1,1360.0,13.0
TN_Ranipet,2,8674.0,591.0
TN_Ranipet,3,20915.0,2003.0
TN_Ranipet,4,16174.0,10481.0
TN_Ranipet,5,46260.0,4071.0
TN_Ranipet,6,89214.0,11975.0
TN_Ranipet,7,69958.0,15403.0
TN_Salem,1,16222.0,6.0
TN_Salem,2,64178.0,8708.0
TN_Salem,3,143904.0,23066.0
TN_Salem,4,66480.0,72445.0
TN_Salem,5,149432.0,17179.0
TN_Salem,6,298583.0,39635.0
TN_Salem,7,285471.0,79740.0
TN_Sivaganga,1,6038.0,4.0
TN_Sivaganga,2,10857.0,2425.0
TN_Sivaganga,3,22453.0,3838.0
TN_Sivaganga,4,21114.0,13912.0
TN_Sivaganga,5,57548.0,4856.0
TN_Sivaganga,6,115042.0,9988.0
TN_Sivaganga,7,130560.0,22021.0
TN_Tenkasi,1,1452.0,20.0
TN_Tenkasi,2,10606.0,747.0
TN_Tenkasi,3,25527.0,4577.0
TN_Tenkasi,4,15412.0,14208.0
TN_Tenkasi,5,61585.0,2787.0
TN_Tenkasi,6,99611.0,12834.0
TN_Tenkasi,7,104953.0,19419.0
TN_Thanjavur,1,6224.0,74.0
TN_Thanjavur,2,25741.0,4433.0
TN_Thanjavur,3,52366.0,10983.0
TN_Thanjavur,4,35699.0,29355.0
TN_Thanjavur,5,89292.0,5511.0
TN_Thanjavur,6,197226.0,19187.0
TN_Thanjavur,7,183828.0,33244.0
TN_Theni,1,2544.0,23.0
TN_Theni,2,8526.0,1714.0
TN_Theni,3,24334.0,2826.0
TN_Theni,4,16105.0,13429.0
TN_Theni,5,63498.0,3509.0
TN_Theni,6,112391.0,10540.0
TN_Theni,7,95230.0,20498.0
TN_Thiruvallur,1,5722.0,60.0
TN_Thiruvallur,2,29513.0,3237.0
TN_Thiruvallur,3,70319.0,13026.0
TN_Thiruvallur,4,56463.0,43954.0
TN_Thiruvallur,5,138803.0,6185.0
TN_Thiruvallur,6,216425.0,36210.0
TN_Thiruvallur,7,206802.0,62885.0
TN_Thiruvarur,1,1809.0,11.0
TN_Thiruvarur,2,7013.0,1140.0
TN_Thiruvarur,3,14649.0,2061.0
TN_Thiruvarur,4,14406.0,11658.0
TN_Thiruvarur,5,65855.0,2495.0
TN_Thiruvarur,6,116872.0,9495.0
TN_Thiruvarur,7,109587.0,18653.0
TN_Thoothukkudi,1,3021.0,70.0
TN_Thoothukkudi,2,13056.0,2110.0
TN_Thoothukkudi,3,30739.0,5697.0
TN_Thoothukkudi,4,22989.0,18887.0
TN_Thoothukkudi,5,93357.0,3912.0
TN_Thoothukkudi,6,143979.0,23703.0
TN_Thoothukkudi,7,127542.0,26612.0
TN_Tiruchirappalli,1,7061.0,49.0
TN_Tiruchirappalli,2,23933.0,4030.0
TN_Tiruchirappalli,3,96472.0,13304.0
TN_Tiruchirappalli,4,62341.0,44727.0
TN_Tiruchirappalli,5,159340.0,6800.0
TN_Tiruchirappalli,6,223878.0,46115.0
TN_Tiruchirappalli,7,220585.0,65652.0
TN_Tirunelveli,1,3160.0,30.0
TN_Tirunelveli,2,11204.0,1983.0
TN_Tirunelveli,3,29362.0,6040.0
TN_Tirunelveli,4,20597.0,18483.0
TN_Tirunelveli,5,82104.0,5005.0
TN_Tirunelveli,6,122254.0,18433.0
TN_Tirunelveli,7,105511.0,22693.0
TN_Tirupathur,1,2095.0,34.0
TN_Tirupathur,2,11392.0,1131.0
TN_Tirupathur,3,28453.0,4001.0
TN_Tirupathur,4,19908.0,13243.0
TN_Tirupathur,5,63838.0,3867.0
TN_Tirupathur,6,78855.0,16471.0
TN_Tirupathur,7,73830.0,18458.0
TN_Tiruppur,1,5359.0,31.0
TN_Tiruppur,2,16173.0,2906.0
TN_Tiruppur,3,68924.0,5486.0
TN_Tiruppur,4,31870.0,30264.0
TN_Tiruppur,5,142253.0,7440.0
TN_Tiruppur,6,230781.0,36457.0
TN_Tiruppur,7,256570.0,48949.0
TN_Tiruvannamalai,1,4493.0,19.0
TN_Tiruvannamalai,2,15197.0,2627.0
TN_Tiruvannamalai,3,29949.0,5244.0
TN_Tiruvannamalai,4,25036.0,18594.0
TN_Tiruvannamalai,5,87830.0,6215.0
TN_Tiruvannamalai,6,183165.0,14378.0
TN_Tiruvannamalai,7,262983.0,29462.0
TN_Vellore,1,8957.0,20.0
TN_Vellore,2,22913.0,3936.0
TN_Vellore,3,70406.0,11857.0
TN_Vellore,4,37526.0,28809.0
TN_Vellore,5,59428.0,14468.0
TN_Vellore,6,109499.0,28840.0
TN_Vellore,7,96142.0,33063.0
TN_Viluppuram,1,5810.0,19.0
TN_Viluppuram,2,27770.0,1967.0
TN_Viluppuram,3,44595.0,5025.0
TN_Viluppuram,4,20699.0,21802.0
TN_Viluppuram,5,67966.0,6799.0
TN_Viluppuram,6,120886.0,13899.0
TN_Viluppuram,7,148377.0,20904.0
TN_Virudhunagar,1,5573.0,32.0
TN_Virudhunagar,2,29238.0,2826.0
TN_Virudhunagar,3,93035.0,10757.0
TN_Virudhunagar,4,48656.0,47823.0
TN_Virudhunagar,5,93380.0,3539.0
TN_Virudhunagar,6,162071.0,28239.0
TN_Virudhunagar,7,169927.0,39259.0
TR_Khowai,1,4918.0,286.0
TR_Khowai,2,4856.0,3614.0
TR_Khowai,3,35269.0,5177.0
TR_Khowai,4,25127.0,24203.0
TR_Khowai,5,4254.0,169.0
TR_Khowai,6,68938.0,11333.0
TR_Khowai,7,46080.0,15768.0
TR_North Tripura,1,5812.0,375.0
TR_North Tripura,2,6188.0,3792.0
TR_North Tripura,3,72145.0,5635.0
TR_North Tripura,4,26357.0,61541.0
TR_North Tripura,5,4236.0,433.0
TR_North Tripura,6,139712.0,7602.0
TR_North Tripura,7,19571.0,9496.0
TR_Sipahijala,1,8730.0,243.0
TR_Sipahijala,2,6941.0,4687.0
TR_Sipahijala,3,84275.0,6763.0
TR_Sipahijala,4,23139.0,39969.0
TR_Sipahijala,5,11089.0,1590.0
TR_Sipahijala,6,141051.0,33018.0
TR_Sipahijala,7,49701.0,19486.0
TR_South Tripura,1,7498.0,347.0
TR_South Tripura,2,13721.0,6751.0
TR_South Tripura,3,81237.0,10830.0
TR_South Tripura,4,25615.0,66286.0
TR_South Tripura,5,38793.0,148.0
TR_South Tripura,6,112113.0,5750.0
TR_South Tripura,7,18369.0,12194.0
TR_Unokoti,1,3155.0,90.0
TR_Unokoti,2,3071.0,1993.0
TR_Unokoti,3,43052.0,2515.0
TR_Unokoti,4,14680.0,20911.0
TR_Unokoti,5,4316.0,325.0
TR_Unokoti,6,69591.0,12564.0
TR_Unokoti,7,30925.0,9794.0
TR_West Tripura,1,22785.0,49.0
TR_West Tripura,2,17572.0,16683.0
TR_West Tripura,3,191884.0,12461.0
TR_West Tripura,4,73419.0,122639.0
TR_West Tripura,5,82886.0,7174.0
TR_West Tripura,6,192624.0,57101.0
TR_West Tripura,7,78199.0,67356.0
UP_Ambedkar Nagar,1,11311.0,182.0
UP_Ambedkar Nagar,2,10323.0,6339.0
UP_Ambedkar Nagar,3,58246.0,6920.0
UP_Ambedkar Nagar,4,22107.0,15917.0
UP_Ambedkar Nagar,5,57740.0,6662.0
UP_Ambedkar Nagar,6,159869.0,25589.0
UP_Ambedkar Nagar,7,182658.0,18808.0
UP_Amethi,1,9136.0,278.0
UP_Amethi,2,9699.0,6510.0
UP_Amethi,3,75752.0,10469.0
UP_Amethi,4,22280.0,17643.0
UP_Amethi,5,54741.0,4946.0
UP_Amethi,6,125935.0,16617.0
UP_Amethi,7,177748.0,41665.0
UP_Amroha,1,7850.0,253.0
UP_Amroha,2,6244.0,3961.0
UP_Amroha,3,48119.0,5755.0
UP_Amroha,4,20199.0,12353.0
UP_Amroha,5,57178.0,7010.0
UP_Amroha,6,117330.0,17846.0
UP_Amroha,7,135677.0,20900.0
UP_Auraiya,1,6774.0,252.0
UP_Auraiya,2,8256.0,4255.0
UP_Auraiya,3,35826.0,9052.0
UP_Auraiya,4,10924.0,9819.0
UP_Auraiya,5,36070.0,2766.0
UP_Auraiya,6,81341.0,14276.0
UP_Auraiya,7,122956.0,10735.0
UP_Ayodhya,1,14458.0,278.0
UP_Ayodhya,2,9232.0,9481.0
UP_Ayodhya,3,58231.0,12014.0
UP_Ayodhya,4,38224.0,17743.0
UP_Ayodhya,5,107898.0,7132.0
UP_Ayodhya,6,164988.0,23488.0
UP_Ayodhya,7,166689.0,39553.0
UP_Azamgarh,1,16978.0,270.0
